Feature	Gain	Cover	Frequency
rf_005_001_delta1	2.8745265817257e-05	0.000179258226084599	7.64759865402264e-05
rf_015_011_lag1	2.86421597078697e-05	0.000104895560825626	0.000286784949525849
rf_003_002_delta2	2.86391303504057e-05	3.90792046301169e-05	3.82379932701132e-05
rf_015_007_delta2	2.8548220897972e-05	0.000199690676169097	5.73569899051698e-05
rf_019_000	2.85196773127904e-05	0.000119864512789084	3.82379932701132e-05
rf_004_013_delta1	2.84610452632234e-05	3.26001131894128e-05	3.82379932701132e-05
rf_012_013	2.84546251681513e-05	6.93344214177889e-05	3.82379932701132e-05
rf_019_015	2.84195730241445e-05	0.000113183888047718	5.73569899051698e-05
rf_015_011_delta2	2.82368254508029e-05	0.000455907960178764	0.000325022942795962
rf_017_008_lag1	2.82003045536143e-05	3.13359060840695e-05	7.64759865402264e-05
rf_005_008_lag2	2.79831649380249e-05	2.98451841962183e-05	9.5594983175283e-05
rf_012_014	2.77838261033813e-05	6.34803474363483e-05	5.73569899051698e-05
rf_006_013_lag2	2.77351850638062e-05	0.000411374865689855	7.64759865402264e-05
rf_010_002_delta2	2.75749502359183e-05	2.34669795091233e-05	3.82379932701132e-05
rf_004_003	2.75333355917731e-05	1.52338997949598e-05	3.82379932701132e-05
rf_004_012_delta2	2.74598599716976e-05	0.000482466878479447	7.64759865402264e-05
rf_010_014_lag1	2.71800194522786e-05	4.40570050944964e-05	5.73569899051698e-05
rf_014_009	2.71648516944791e-05	0.000200813882025944	3.82379932701132e-05
rf_005_008	2.71324415584638e-05	9.01062833662145e-05	0.000344141939431019
rf_017_007_lag1	2.69817700234745e-05	2.15996137411318e-05	5.73569899051698e-05
rf_008_006	2.69198103343091e-05	4.49044538248121e-05	3.82379932701132e-05
rf_012_003_lag2	2.68912155048802e-05	1.96111838688096e-05	5.73569899051698e-05
rf_015_015_lag2	2.6711399440964e-05	3.65517512456551e-05	5.73569899051698e-05
rf_016_001_lag1	2.67109236785835e-05	4.5436030933709e-05	3.82379932701132e-05
rf_001_009_lag2	2.64192090579361e-05	5.73853462790271e-05	5.73569899051698e-05
rf_010_004_lag1	2.63173710954907e-05	1.26120452339067e-05	5.73569899051698e-05
rf_003_006	2.63141297619932e-05	0.000239180634010336	7.64759865402264e-05
rf_007_006_lag2	2.61498390867816e-05	0.000226674279661163	3.82379932701132e-05
rf_019_013_lag2	2.59576122099094e-05	3.89900879977622e-05	0.00011471397981034
rf_014_003_lag2	2.59110754166173e-05	0.000393296199649678	5.73569899051698e-05
rf_011_004_delta1	2.59072002726922e-05	0.000107359839885804	3.82379932701132e-05
rf_001_003_delta1	2.5816305923826e-05	0.000446198570970122	5.73569899051698e-05
rf_008_007_delta2	2.57825656325511e-05	0.000668732890634972	7.64759865402264e-05
rf_012_007_delta2	2.55736703462154e-05	0.00012598017171024	3.82379932701132e-05
rf_012_014_lag1	2.55682357589317e-05	0.000117855184946371	5.73569899051698e-05
rf_015_015_delta1	2.55257046518788e-05	0.000616348404649721	7.64759865402264e-05
rf_015_003_lag2	2.54160484355287e-05	2.62012507384835e-05	5.73569899051698e-05
rf_015_004_lag1	2.53935627295024e-05	2.06308606999292e-05	7.64759865402264e-05
rf_004_014_lag1	2.52952474045018e-05	9.71731602499691e-05	5.73569899051698e-05
rf_001_015_lag1	2.51920555151003e-05	0.000297619526244909	5.73569899051698e-05
rf_007_006_delta1	2.51659042271499e-05	0.000355160045959249	5.73569899051698e-05
rf_018_001_lag2	2.51182783630852e-05	3.66963555924946e-05	7.64759865402264e-05
rf_004_014_delta1	2.50336670983561e-05	0.000141548679238003	3.82379932701132e-05
rf_019_006_lag1	2.4983951008413e-05	0.000466857055424015	5.73569899051698e-05
rf_004_014_delta2	2.48442872396468e-05	0.000217326881732732	5.73569899051698e-05
rf_004_001_lag2	2.48424499985264e-05	0.00010197585013487	5.73569899051698e-05
rf_020_008_delta2	2.48170161300387e-05	4.60723381011144e-05	3.82379932701132e-05
rf_010_005_delta2	2.47035975071076e-05	0.000633278402938093	7.64759865402264e-05
rf_010_014_lag2	2.45331305515587e-05	1.46771009976606e-05	3.82379932701132e-05
rf_014_006_lag1	2.44751582042495e-05	2.48001258960994e-05	5.73569899051698e-05
rf_002_010_lag2	2.44439348146386e-05	1.52809802799773e-05	5.73569899051698e-05
rf_001_003	2.41751155842897e-05	5.49232290778549e-05	5.73569899051698e-05
rf_014_000	2.41493769473836e-05	1.15066146622195e-05	3.82379932701132e-05
rf_019_011_lag1	2.41242532414456e-05	5.97376890840104e-05	3.82379932701132e-05
rf_008_004_lag2	2.40799361375197e-05	7.34947989713793e-05	3.82379932701132e-05
rf_002_011_delta1	2.39852739879413e-05	0.000153510965737356	3.82379932701132e-05
rf_017_007_delta1	2.39567368757173e-05	0.000341075534535763	5.73569899051698e-05
rf_019_014_delta2	2.38913924197318e-05	6.92265686740498e-05	5.73569899051698e-05
rf_012_011_delta2	2.38683157360517e-05	4.45001861907074e-05	3.82379932701132e-05
rf_015_012_lag1	2.38514552998506e-05	9.48429164481573e-05	5.73569899051698e-05
rf_013_002_lag1	2.36742149336296e-05	2.31840161859056e-05	5.73569899051698e-05
rf_012_001_delta1	2.36472086100157e-05	7.82496877515942e-05	5.73569899051698e-05
rf_014_009_lag2	2.35674839546829e-05	0.000297445376491655	3.82379932701132e-05
rf_019_015_lag1	2.34651637568994e-05	0.000308256352967085	5.73569899051698e-05
rf_012_001_lag2	2.34554743214073e-05	4.79036728856741e-05	0.00011471397981034
rf_005_010_delta1	2.3271622325893e-05	3.36673509186623e-06	1.91189966350566e-05
rf_016_001_delta2	2.32294715050967e-05	5.96019723797507e-05	3.82379932701132e-05
rf_011_005_delta1	2.32203907547615e-05	8.12914233729057e-05	5.73569899051698e-05
rf_011_014_delta2	2.31544013798092e-05	0.000802795052135518	7.64759865402264e-05
rf_019_009_delta2	2.30682042067649e-05	4.25691656853198e-05	5.73569899051698e-05
rf_020_014	2.30098591586962e-05	6.95546908298352e-05	3.82379932701132e-05
rf_010_007_delta1	2.29430575624236e-05	0.000215740797842065	9.5594983175283e-05
rf_005_004	2.29017602280521e-05	2.21006846173899e-05	3.82379932701132e-05
rf_015_001_delta1	2.28812957367369e-05	0.000165359634535621	5.73569899051698e-05
rf_004_013_lag1	2.28777897873858e-05	4.26200894752367e-05	5.73569899051698e-05
rf_017_002_lag2	2.28342035882509e-05	2.81036866636819e-05	3.82379932701132e-05
rf_014_013_lag1	2.27894611865021e-05	0.000199487221215986	0.000248546956255736
rf_007_000_lag2	2.27819527960105e-05	6.74838701087323e-05	5.73569899051698e-05
rf_004_008_lag1	2.27784822119327e-05	4.54285845304665e-05	3.82379932701132e-05
rf_012_002_lag2	2.27492309167248e-05	5.10645509588667e-05	5.73569899051698e-05
rf_011_011_delta2	2.27156934447867e-05	0.00021802900549654	3.82379932701132e-05
rf_019_000_lag2	2.26104679678855e-05	0.000269357543460683	5.73569899051698e-05
rf_007_015_lag1	2.25746250442302e-05	4.30478973518501e-05	5.73569899051698e-05
rf_018_010_lag2	2.25491410103214e-05	2.90001375314648e-06	1.91189966350566e-05
rf_003_010_lag2	2.25304201382353e-05	5.47939979506129e-05	3.82379932701132e-05
rf_016_002_lag2	2.24165373503059e-05	2.92867039530256e-05	5.73569899051698e-05
rf_009_005	2.2405036753228e-05	3.85007872427586e-05	7.64759865402264e-05
rf_013_002_lag2	2.23768794272894e-05	2.05542348084976e-05	3.82379932701132e-05
rf_012_013_delta2	2.22612400405025e-05	0.000112956892852098	3.82379932701132e-05
rf_002_011_lag2	2.22258825886641e-05	0.00010283891229134	5.73569899051698e-05
rf_001_000_lag1	2.21633748557587e-05	1.63237169404933e-05	5.73569899051698e-05
rf_004_007	2.21110426121357e-05	0.000133782561069115	3.82379932701132e-05
rf_001_012	2.21042066295405e-05	0.00038785984486949	5.73569899051698e-05
rf_008_006_lag2	2.20023897042072e-05	0.000140079816146767	5.73569899051698e-05
rf_002_001_delta2	2.19692055478691e-05	0.00058862640620386	5.73569899051698e-05
rf_014_006_lag2	2.18786256768578e-05	2.5879854366272e-05	3.82379932701132e-05
rf_005_015_lag2	2.18475900030161e-05	0.000140826858536586	3.82379932701132e-05
rf_003_001_delta2	2.17008734075765e-05	0.000525781164902136	5.73569899051698e-05
rf_014_006_delta1	2.16686607342854e-05	8.03827219707561e-06	3.82379932701132e-05
rf_001_011_lag2	2.16085086185183e-05	6.25961471029322e-05	3.82379932701132e-05
rf_003_000	2.15244502522474e-05	0.000175167268225754	3.82379932701132e-05
Master_status_delta2	2.14701692705132e-05	7.35887197348582e-05	0.000133832976445396
rf_015_015	2.14625687779858e-05	1.79155657885097e-05	5.73569899051698e-05
rf_010_010_lag1	2.14549981147077e-05	5.18702037484015e-05	3.82379932701132e-05
rf_011_008_delta2	2.14415845284066e-05	2.90820479671331e-05	3.82379932701132e-05
rf_006_012_delta2	2.13377771686239e-05	0.000282843940559201	3.82379932701132e-05
rf_005_004_delta2	2.12457009655902e-05	3.81010835332219e-05	3.82379932701132e-05
rf_007_005_delta1	2.11293635360715e-05	1.65468688312141e-05	7.64759865402264e-05
rf_004_005_lag1	2.10582883465657e-05	6.36943714779331e-05	3.82379932701132e-05
rf_015_006_lag1	2.07480260054469e-05	7.48106504863082e-05	3.82379932701132e-05
rf_014_000_lag2	2.06840445958707e-05	5.50171498413338e-05	3.82379932701132e-05
rf_012_006_lag1	2.06380849789642e-05	0.000189205179577335	3.82379932701132e-05
rf_008_009	2.06175376540202e-05	0.000118503262235031	3.82379932701132e-05
rf_018_003_delta2	2.05648003111366e-05	0.000204120325272201	3.82379932701132e-05
rf_006_005_delta2	2.04681908801593e-05	0.000161695523727165	3.82379932701132e-05
rf_020_003_lag1	2.04463694614025e-05	3.982408516093e-05	5.73569899051698e-05
rf_002_014_lag1	2.03978751421987e-05	8.95353123820988e-05	3.82379932701132e-05
rf_006_009_lag2	2.03729472432268e-05	9.49464454738846e-05	3.82379932701132e-05
rf_007_015_delta1	2.03558570170323e-05	0.00013349623485411	3.82379932701132e-05
rf_003_009_delta2	2.03313655032826e-05	8.47878700051264e-05	3.82379932701132e-05
rf_004_013	2.03017215153161e-05	2.3784052163323e-05	5.73569899051698e-05
rf_003_005_lag1	2.0173666688908e-05	1.21100135314238e-05	7.64759865402264e-05
rf_013_005_lag1	2.01325647942597e-05	0.00020989585170976	3.82379932701132e-05
rf_018_002_lag1	2.005233005796e-05	4.36719539848887e-05	5.73569899051698e-05
rf_015_009_lag2	1.97592423611906e-05	8.54887927361528e-05	3.82379932701132e-05
rf_003_013	1.97231885270015e-05	4.93537998655254e-05	3.82379932701132e-05
rf_007_012_lag1	1.93501266304741e-05	1.41354352134027e-05	5.73569899051698e-05
rf_020_014_lag2	1.93145671684186e-05	1.89371642720789e-05	3.82379932701132e-05
rf_016_004_delta1	1.92045589850012e-05	0.0005792643556755	5.73569899051698e-05
rf_007_012_delta1	1.91032824167707e-05	2.84214799375503e-05	5.73569899051698e-05
rf_002_006_delta2	1.90475805941785e-05	0.00027198612380531	3.82379932701132e-05
rf_003_011	1.90181847362517e-05	1.44453016709161e-05	3.82379932701132e-05
rf_013_011_lag1	1.9002327069059e-05	6.42211444557058e-05	3.82379932701132e-05
rf_018_012_lag1	1.89935556721538e-05	1.26608071648177e-05	3.82379932701132e-05
rf_017_009	1.89808255222883e-05	5.79467090008943e-05	3.82379932701132e-05
rf_006_013_lag1	1.89658066425126e-05	0.000101728437381972	3.82379932701132e-05
rf_019_003_lag1	1.88839776707075e-05	1.22695106847485e-05	3.82379932701132e-05
rf_002_011_lag1	1.87143322413555e-05	3.97282427450015e-05	5.73569899051698e-05
rf_017_005_delta1	1.86796916695667e-05	5.78986676896519e-05	3.82379932701132e-05
rf_007_004_delta2	1.8645998468821e-05	2.65195244254643e-05	7.64759865402264e-05
rf_012_015_lag2	1.85885130499812e-05	0.000181556042001322	3.82379932701132e-05
rf_008_012	1.85441900813861e-05	2.53064813165941e-05	9.5594983175283e-05
rf_012_008	1.85379802885594e-05	4.46147647180205e-05	3.82379932701132e-05
rf_010_007_delta2	1.84929495410627e-05	0.000146303327811661	9.5594983175283e-05
rf_009_013_delta2	1.8445801597031e-05	0.00010362582896949	1.91189966350566e-05
rf_006_003_delta2	1.83654473807231e-05	0.000193416480920842	3.82379932701132e-05
rf_017_000_delta2	1.83326100670276e-05	0.00057346288692987	5.73569899051698e-05
rf_019_003_delta1	1.8230102692888e-05	0.000643284687450213	5.73569899051698e-05
rf_016_012_delta2	1.8178302310611e-05	5.57183127789164e-05	3.82379932701132e-05
rf_001_000_lag2	1.81458436649327e-05	2.3832814094234e-05	3.82379932701132e-05
rf_007_011_delta1	1.8075519296362e-05	7.69405620202393e-06	3.82379932701132e-05
rf_010_000_delta1	1.80374291776076e-05	0.000231575454234111	3.82379932701132e-05
rf_017_008_lag2	1.79801839591974e-05	3.55861208896831e-05	3.82379932701132e-05
rf_004_005_delta1	1.79494811032569e-05	0.000203639912159777	3.82379932701132e-05
rf_002_014_lag2	1.78985955656483e-05	6.40174492960381e-06	3.82379932701132e-05
rf_009_014_delta1	1.78939668615806e-05	3.9525988824671e-06	1.91189966350566e-05
rf_006_003	1.782967879564e-05	1.75994539605348e-05	3.82379932701132e-05
rf_016_012_lag1	1.77160371253797e-05	2.26634885785944e-05	3.82379932701132e-05
rf_013_008	1.77060331694726e-05	9.84726777190756e-06	1.91189966350566e-05
entrenamiento_delta1	1.76833550278123e-05	9.10565405025888e-05	7.64759865402264e-05
rf_011_013_delta1	1.76409811539759e-05	0.000130593819035402	0.000152951973080453
rf_008_010_lag2	1.75477608655262e-05	6.58483036674854e-05	0.00011471397981034
rf_015_013_lag1	1.73878948572443e-05	2.19162059822191e-05	3.82379932701132e-05
rf_014_001_lag1	1.73055038169578e-05	2.14088897354996e-05	1.91189966350566e-05
rf_005_013_lag1	1.72912714015255e-05	2.55716693546521e-05	3.82379932701132e-05
rf_002_001	1.71334445138495e-05	8.99775326520849e-05	3.82379932701132e-05
rf_007_003_lag1	1.70967255832713e-05	1.35166631246008e-05	3.82379932701132e-05
rf_012_002	1.70534289777927e-05	0.000156129937819735	0.000172070969715509
rf_011_002_lag2	1.69722079957794e-05	1.63616695763748e-05	5.73569899051698e-05
rf_004_015_delta2	1.6956127011551e-05	0.000257563641757234	3.82379932701132e-05
rf_018_006_delta1	1.68727143227965e-05	0.000206175052154038	3.82379932701132e-05
rf_005_013_lag2	1.68669490752642e-05	9.30344012864377e-06	1.91189966350566e-05
rf_003_008_delta1	1.6676169978896e-05	0.000531731561712618	5.73569899051698e-05
rf_002_014_delta2	1.66372745163386e-05	5.68247041768285e-05	3.82379932701132e-05
rf_019_000_lag1	1.65938145398761e-05	6.13235327681215e-05	3.82379932701132e-05
rf_001_010_lag1	1.65886259249796e-05	0.000178110278952462	3.82379932701132e-05
rf_006_003_lag1	1.65289107338477e-05	1.32509946734304e-05	3.82379932701132e-05
rf_004_015	1.65286922715301e-05	0.000386088081310871	3.82379932701132e-05
rf_006_002	1.65129380129687e-05	3.62894456862716e-05	7.64759865402264e-05
rf_016_002_lag1	1.64731586109811e-05	1.6333565409298e-05	3.82379932701132e-05
rf_009_012_lag2	1.64710171408555e-05	1.00031618268891e-05	3.82379932701132e-05
rf_002_009_delta1	1.64006043085315e-05	2.81438011585693e-05	3.82379932701132e-05
rf_009_002_lag1	1.63670951557827e-05	2.59855452510052e-05	5.73569899051698e-05
rf_003_005_delta2	1.63626231512293e-05	2.36901313998441e-05	3.82379932701132e-05
rf_007_011_delta2	1.63607670306493e-05	3.49723931385617e-05	5.73569899051698e-05
rf_011_009_lag1	1.63064955968243e-05	2.61837156598801e-05	1.91189966350566e-05
rf_018_004_lag1	1.62922480778244e-05	8.68022421855195e-05	3.82379932701132e-05
rf_006_003_lag2	1.62484999198972e-05	1.50578283892565e-05	3.82379932701132e-05
rf_001_012_lag1	1.61518231971319e-05	3.30324849905943e-05	3.82379932701132e-05
rf_010_006_delta1	1.61287768722971e-05	0.000242090496232288	9.5594983175283e-05
rf_008_000_lag1	1.60639328399862e-05	8.11674767899004e-05	3.82379932701132e-05
rf_009_012_delta1	1.59941646063524e-05	5.61992063044526e-05	5.73569899051698e-05
rf_006_007_lag1	1.5975887131859e-05	4.59625637049256e-05	1.91189966350566e-05
rf_008_010_delta1	1.59728070828873e-05	0.000167457838804132	3.82379932701132e-05
rf_019_006	1.5947615410895e-05	0.000295245564849867	3.82379932701132e-05
rf_005_004_lag1	1.59191543559223e-05	4.02139404016619e-05	3.82379932701132e-05
rf_003_014_lag1	1.57522550788146e-05	5.40570442361547e-05	3.82379932701132e-05
rf_019_014_lag1	1.57452281439714e-05	0.000199413958216341	3.82379932701132e-05
rf_003_014_delta1	1.560278531876e-05	2.14723042663395e-05	3.82379932701132e-05
rf_009_007	1.55737924024413e-05	0.000295772097621083	3.82379932701132e-05
rf_006_002_lag2	1.5540785713023e-05	9.49656619983816e-06	1.91189966350566e-05
rf_016_008_delta2	1.55264618544227e-05	9.68248607434618e-06	3.82379932701132e-05
rf_009_008	1.53791991158316e-05	6.96036929673025e-05	1.91189966350566e-05
rf_004_007_delta2	1.51453327774736e-05	0.000314438308897755	3.82379932701132e-05
rf_007_014_delta2	1.51332499233639e-05	1.48935271048075e-05	3.82379932701132e-05
rf_014_002_lag1	1.51273406525259e-05	0.000119526301957938	3.82379932701132e-05
rf_008_013_delta1	1.50691595523355e-05	9.93974729604914e-06	1.91189966350566e-05
rf_010_013_lag2	1.50330895357525e-05	3.51953048227264e-05	3.82379932701132e-05
rf_009_006_delta2	1.49510377863247e-05	3.01970868010688e-05	1.91189966350566e-05
rf_005_003_delta2	1.4950939073722e-05	0.000113543477262367	3.82379932701132e-05
rf_013_001_delta2	1.49016662465184e-05	5.72940677876666e-06	3.82379932701132e-05
rf_006_010_lag2	1.48911948891343e-05	3.59202482093739e-05	9.5594983175283e-05
rf_014_002	1.48113233127243e-05	1.18078336837092e-05	1.91189966350566e-05
rf_013_003_lag2	1.4767669147535e-05	3.32854224942854e-05	3.82379932701132e-05
rf_003_011_delta1	1.47058933982469e-05	0.000152255406068036	3.82379932701132e-05
rf_006_010_delta2	1.47054577435472e-05	6.94192143321317e-05	9.5594983175283e-05
rf_019_012_lag1	1.46822153549111e-05	0.000123332615047672	5.73569899051698e-05
rf_019_002_lag2	1.44553559576964e-05	1.60309051484709e-05	3.82379932701132e-05
rf_015_003_lag1	1.44119175577591e-05	8.65320098097811e-06	5.73569899051698e-05
rf_018_014_lag1	1.43272399947456e-05	7.97925344621434e-05	5.73569899051698e-05
rf_009_003_lag2	1.43239686165168e-05	2.1260922496873e-05	5.73569899051698e-05
rf_006_014_lag2	1.43125695263213e-05	2.49159054561936e-05	3.82379932701132e-05
rf_008_014_delta2	1.42281454379482e-05	8.34919556343631e-05	1.91189966350566e-05
rf_010_008_delta1	1.42146595702877e-05	0.000222310687361017	3.82379932701132e-05
rf_011_009_delta2	1.42037526368012e-05	0.000369580125941763	3.82379932701132e-05
rf_010_007_lag1	1.41688304913587e-05	0.000133255788091342	5.73569899051698e-05
rf_020_013	1.41017900699228e-05	7.20547606668889e-06	1.91189966350566e-05
rf_013_009	1.37861028509567e-05	8.10966158558179e-05	3.82379932701132e-05
rf_017_008_delta2	1.37729713777225e-05	2.62617827906489e-05	3.82379932701132e-05
rf_012_001_lag1	1.37443070869333e-05	7.41090071356132e-05	5.73569899051698e-05
rf_002_010_lag1	1.36969427153032e-05	1.19589236075665e-05	3.82379932701132e-05
rf_015_005_lag2	1.36018592840703e-05	5.62400414190087e-05	3.82379932701132e-05
rf_014_015_lag1	1.35495345922311e-05	6.88431990103355e-06	1.91189966350566e-05
rf_018_014_lag2	1.34152895663895e-05	2.15976920886821e-05	0.00011471397981034
rf_008_001_delta2	1.34016231967088e-05	4.19972338749792e-05	3.82379932701132e-05
rf_016_013_delta2	1.33996732182442e-05	1.51981090180842e-05	3.82379932701132e-05
rf_003_004_lag1	1.32180193737944e-05	2.65841399890853e-05	3.82379932701132e-05
rf_015_010	1.3060215680883e-05	1.60054432535125e-05	1.91189966350566e-05
rf_005_012_delta2	1.30176576031737e-05	0.000366367843665541	3.82379932701132e-05
rf_006_014_delta2	1.29972251732264e-05	2.36002941478209e-05	3.82379932701132e-05
rf_006_000_lag1	1.29515830009468e-05	2.37996655894768e-05	3.82379932701132e-05
rf_001_012_delta2	1.28537666330913e-05	2.37720418355124e-05	3.82379932701132e-05
rf_015_004_delta1	1.26970557911811e-05	2.83671932558464e-05	1.91189966350566e-05
rf_005_008_delta2	1.25524139587288e-05	8.00176080053139e-06	3.82379932701132e-05
rf_009_014_lag2	1.25002541472176e-05	6.51454592840093e-05	1.91189966350566e-05
rf_015_009	1.24327045197871e-05	3.01355939226785e-05	1.91189966350566e-05
rf_005_012_lag1	1.23475624725381e-05	6.18680810310539e-05	1.91189966350566e-05
rf_001_013_lag2	1.22931707495852e-05	0.000435688813516182	3.82379932701132e-05
rf_016_014_lag2	1.2207051825158e-05	2.89823622463051e-05	1.91189966350566e-05
rf_011_003_lag1	1.21769396265947e-05	3.09338003089707e-06	1.91189966350566e-05
rf_006_010_delta1	1.21708928292379e-05	1.85898255917965e-05	3.82379932701132e-05
rf_009_002_delta1	1.21492860730775e-05	7.7008300269091e-05	1.91189966350566e-05
rf_018_006_delta2	1.21379191550445e-05	3.31211212098365e-05	5.73569899051698e-05
rf_018_014	1.20943778466901e-05	5.39254110433506e-05	0.00011471397981034
rf_012_005_lag2	1.2055283625757e-05	0.000182653065343542	1.91189966350566e-05
rf_011_003_lag2	1.20422160241126e-05	6.18291675689476e-05	9.5594983175283e-05
rf_018_002_delta1	1.18821223016243e-05	3.27108484118265e-05	3.82379932701132e-05
rf_011_011_lag2	1.18819162458086e-05	3.87837505659762e-05	1.91189966350566e-05
rf_010_009_lag2	1.18174563767862e-05	2.41628579024692e-05	3.82379932701132e-05
rf_011_001_lag1	1.18166116558248e-05	2.90940582949437e-05	1.91189966350566e-05
rf_018_007_delta2	1.17385251323149e-05	4.18002644988855e-05	1.91189966350566e-05
rf_007_010_delta2	1.16131161168643e-05	1.04535491197864e-05	5.73569899051698e-05
rf_002_008_lag2	1.1611486867267e-05	3.95677847654519e-05	1.91189966350566e-05
rf_016_011	1.15155921586868e-05	6.3374656551615e-05	1.91189966350566e-05
rf_002_003_delta1	1.15084147275804e-05	2.93467555920786e-05	1.91189966350566e-05
rf_006_014	1.1502358422317e-05	0.000135036919705654	5.73569899051698e-05
rf_018_008_delta1	1.14608287800873e-05	2.62440075054893e-05	1.91189966350566e-05
rf_017_006	1.13942425445067e-05	1.64909007036168e-05	1.91189966350566e-05
rf_001_007_lag2	1.13363036408116e-05	0.000349109483014827	3.82379932701132e-05
rf_008_006_lag1	1.12045762574255e-05	1.16055797633788e-05	1.91189966350566e-05
rf_017_013_delta2	1.11985833775524e-05	7.28330299090155e-06	1.91189966350566e-05
rf_007_010_lag1	1.11969561029928e-05	4.73869885832622e-05	5.73569899051698e-05
rf_005_008_delta1	1.10943741549879e-05	7.47763009487699e-06	1.91189966350566e-05
rf_017_013_lag1	1.10905615829858e-05	4.92999935969339e-06	1.91189966350566e-05
rf_008_013_lag1	1.10709021320537e-05	1.31827760114662e-05	1.91189966350566e-05
rf_006_003_delta1	1.10339998010113e-05	9.77506168111025e-05	1.91189966350566e-05
rf_013_005_lag2	1.10334830432328e-05	4.36935725749478e-05	1.91189966350566e-05
rf_013_004_lag2	1.10224455717689e-05	2.17790480386221e-05	1.91189966350566e-05
rf_009_012_delta2	1.10217017393601e-05	0.000195080391735722	5.73569899051698e-05
rf_007_002_lag2	1.09404876802258e-05	4.39914287046506e-06	3.82379932701132e-05
rf_010_005	1.08514807379012e-05	4.93377060262592e-05	1.91189966350566e-05
rf_019_014_delta1	1.07529644815096e-05	4.31098706433528e-05	1.91189966350566e-05
rf_008_009_lag1	1.06013570272213e-05	8.06421450514649e-06	1.91189966350566e-05
rf_012_005_delta2	1.05548509848143e-05	3.61904805851123e-05	1.91189966350566e-05
rf_004_001_delta1	1.05483025094173e-05	7.49134588923669e-05	1.91189966350566e-05
rf_009_010	1.05069920942774e-05	6.00393885186126e-05	1.91189966350566e-05
rf_018_013_lag2	1.04373355191615e-05	2.18515904185981e-06	1.91189966350566e-05
rf_001_000	1.04217378490975e-05	1.90277221437708e-05	1.91189966350566e-05
rf_001_013	1.03361038570741e-05	2.54006422866292e-05	1.91189966350566e-05
rf_003_014_delta2	1.03276490956761e-05	6.61144525317682e-06	1.91189966350566e-05
rf_003_004_delta2	1.02766616089859e-05	3.7687447843425e-05	1.91189966350566e-05
rf_016_007_delta1	1.02222054261639e-05	2.74541681356849e-05	3.82379932701132e-05
Master_status_delta1	1.01995055761121e-05	8.01617319390411e-05	0.00011471397981034
rf_020_008_delta1	1.01209956103083e-05	1.3972575168291e-05	1.91189966350566e-05
rf_013_000_delta1	1.01153943443674e-05	1.46184905979449e-05	1.91189966350566e-05
rf_007_012_lag2	1.00411874311956e-05	4.41802310578331e-05	7.64759865402264e-05
rf_016_013_lag2	1.00409631117906e-05	2.01074506139434e-05	3.82379932701132e-05
rf_014_010_lag2	9.96758651616606e-06	2.05727307133259e-05	1.91189966350566e-05
rf_018_000_lag1	9.92437736680894e-06	8.45310891965359e-05	1.91189966350566e-05
rf_006_011_delta2	9.89336650597127e-06	4.97587881192987e-06	1.91189966350566e-05
rf_015_007_delta1	9.87298639909757e-06	3.28090928933172e-05	1.91189966350566e-05
rf_010_000_lag2	9.83777782528305e-06	9.85308077056788e-05	1.91189966350566e-05
rf_008_015	9.80818669980326e-06	8.44974602786662e-06	1.91189966350566e-05
rf_020_014_lag1	9.80014081355774e-06	0.000125307833559402	1.91189966350566e-05
rf_010_011_lag1	9.7351943938921e-06	1.6551192549226e-05	1.91189966350566e-05
rf_009_015_lag1	9.72938059917809e-06	5.0566122354727e-05	1.91189966350566e-05
rf_001_001_lag1	9.60574926745863e-06	2.00668557059436e-05	1.91189966350566e-05
rf_007_015_delta2	9.60282888477338e-06	3.58424212851613e-05	1.91189966350566e-05
rf_020_010_lag1	9.50963232066887e-06	0.000130161927647333	1.91189966350566e-05
rf_014_003_lag1	9.50153357193662e-06	3.3191982143919e-05	1.91189966350566e-05
rf_019_003_delta2	9.4743633325838e-06	4.96679900410506e-05	1.91189966350566e-05
rf_011_011_lag1	9.4707816294013e-06	2.34083691094076e-05	1.91189966350566e-05
rf_005_011_lag2	9.42119445919629e-06	5.87184926660032e-06	1.91189966350566e-05
rf_008_012_delta1	9.41429212878616e-06	5.49830405103517e-05	1.91189966350566e-05
rf_001_007	9.40618582827009e-06	1.82530559999874e-05	3.82379932701132e-05
rf_015_012_lag2	9.33546768811457e-06	3.361930960742e-06	1.91189966350566e-05
rf_019_015_delta1	9.32532995775132e-06	5.66190873647111e-06	1.91189966350566e-05
rf_004_014	9.28843949379779e-06	2.4903895128383e-05	1.91189966350566e-05
rf_016_001_lag2	9.24889511724517e-06	2.01468444891622e-05	1.91189966350566e-05
rf_015_010_lag2	9.21912598543252e-06	3.9525988824671e-06	1.91189966350566e-05
rf_004_008_lag2	9.19917848788899e-06	5.31733243158511e-05	1.91189966350566e-05
rf_003_005_delta1	9.1811405128253e-06	2.94517258571432e-05	1.91189966350566e-05
rf_016_012_delta1	9.16111857626985e-06	3.14110907361638e-05	1.91189966350566e-05
rf_006_000	9.13329133172482e-06	4.91248830174555e-05	1.91189966350566e-05
rf_017_009_delta1	9.11565468002976e-06	0.000102522079843696	1.91189966350566e-05
rf_008_010_lag1	9.06031576375355e-06	9.32392974788865e-05	0.000172070969715509
rf_001_006_delta1	9.05048386450209e-06	6.68847949575398e-05	1.91189966350566e-05
